ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,REMAINING_BALANCE1,REMAINING_BALANCE2,REMAINING_BALANCE3,REMAINING_BALANCE4,REMAINING_BALANCE5,REMAINING_BALANCE6
2754,30000,2,2,2,22,0,0,0,2,0,0,27444,29000,29886,28392,22612,22750,2000,1800,0,1000,1000,0,1,25444,27200,29886,27392,21612,22750
25248,60000,2,2,2,23,1,2,0,0,0,0,59866,58114,25127,21111,15892,16762,0,3761,1600,881,900,852,0,59866,54353,23527,20230,14992,15910
28904,470000,2,2,1,45,0,0,0,0,0,0,212948,188435,182687,153366,114451,122489,30000,15000,5052,5000,10000,15000,0,182948,173435,177635,148366,104451,107489
24808,460000,1,1,1,40,0,0,0,0,0,0,235388,213905,217909,195811,199712,203895,8000,7500,7100,7100,7342,8000,0,227388,206405,210809,188711,192370,195895
8568,80000,2,2,1,47,0,0,0,0,0,0,6612,7118,7930,6674,6810,0,1188,1000,133,136,0,1407,1,5424,6118,7797,6538,6810,-1407
1109,80000,1,2,1,54,0,0,0,0,0,0,76962,79463,79761,30286,29898,30364,4000,3500,1100,1100,1200,1000,1,72962,75963,78661,29186,28698,29364
9460,230000,2,1,1,38,-1,-1,0,0,0,0,2130,62469,62583,59047,52574,43723,62469,5000,2000,5000,5000,3000,0,-60339,57469,60583,54047,47574,40723
20995,80000,1,2,1,40,0,0,0,0,0,0,71578,71896,73744,73572,73025,73087,3007,5012,3119,3007,3110,3101,0,68571,66884,70625,70565,69915,69986
4167,500000,2,2,1,51,-2,-2,-2,-2,-2,-2,8864,1462,18653,45391,1460,580,1462,18661,45402,1460,580,1588,0,7402,-17199,-26749,43931,880,-1008
23381,130000,2,2,1,32,0,0,0,0,0,0,119720,120066,121587,119784,117605,120307,6000,5000,4531,5000,4596,10000,0,113720,115066,117056,114784,113009,110307
9050,500000,1,2,1,31,0,0,0,0,0,0,39291,29122,26639,22828,21293,17544,1700,1174,1007,1013,1018,264,0,37591,27948,25632,21815,20275,17280
23584,240000,2,2,1,38,0,0,0,0,0,0,197231,185901,189190,193018,188593,179309,6702,7000,7000,6500,6600,6230,0,190529,178901,182190,186518,181993,173079
6040,160000,2,2,1,49,0,0,0,0,0,0,76445,78013,19007,19392,19928,20445,4000,3000,1000,1000,1000,1000,0,72445,75013,18007,18392,18928,19445
5648,50000,2,2,2,22,2,0,0,0,0,0,47076,48628,48524,8411,8587,8758,2617,2463,350,311,313,324,1,44459,46165,48174,8100,8274,8434
20602,170000,1,4,2,28,0,0,0,0,0,0,169763,166286,162330,110034,97018,96056,6300,8138,4206,3366,3421,3642,0,163463,158148,158124,106668,93597,92414
22837,50000,2,2,1,31,0,0,0,0,0,0,46993,48208,49598,46363,9283,9632,2000,2200,1150,500,500,393,1,44993,46008,48448,45863,8783,9239
15636,270000,2,2,1,38,-1,0,0,0,-1,0,2974,3562,5061,5500,116681,119553,1071,2000,1000,116681,5000,4000,0,1903,1562,4061,-111181,111681,115553
10486,50000,2,2,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16473,130000,2,3,2,50,-1,-1,-1,-1,0,0,390,52180,206,3265,5661,7026,107767,206,3265,3000,2000,2000,0,-107377,51974,-3059,265,3661,5026
11094,210000,1,1,1,40,0,0,0,0,0,0,60183,63035,70237,70228,67289,85008,10000,10000,10000,2576,20000,10000,0,50183,53035,60237,67652,47289,75008
18496,100000,2,1,2,25,0,0,0,0,2,0,13201,14671,16120,18588,13272,13549,2000,2000,2786,0,639,700,0,11201,12671,13334,18588,12633,12849
1652,170000,1,1,2,26,-1,-1,-1,-1,-1,-1,23594,1512,1362,1591,3524,8545,1512,1362,1591,3524,8545,1485,0,22082,150,-229,-1933,-5021,7060
1835,200000,2,1,1,35,-1,-1,-1,-1,-1,-1,25663,14224,17560,3300,1920,2731,14224,17560,3300,1920,2731,0,0,11439,-3336,14260,1380,-811,2731
2744,200000,2,1,2,27,0,0,0,0,0,0,9314,6020,4817,2098,2280,4778,2020,2817,1098,1280,3778,3098,0,7294,3203,3719,818,-1498,1680
10115,50000,1,2,2,29,0,0,0,0,0,0,23236,19132,15138,14036,14752,15445,1660,1065,5000,5000,5000,2000,0,21576,18067,10138,9036,9752,13445
14516,270000,2,1,2,32,0,0,0,0,0,0,48114,42573,55350,92141,57961,45282,20091,30128,60183,2071,2045,2791,0,28023,12445,-4833,90070,55916,42491
13479,30000,1,2,3,43,2,2,2,2,2,2,14870,16327,16762,17182,17760,17327,2000,1000,1000,1000,0,1000,1,12870,15327,15762,16182,17760,16327
2032,320000,2,2,2,30,2,-1,-1,-1,-1,-1,416,416,416,416,1829,1833,416,416,416,1829,1833,2148,0,0,0,0,-1413,-4,-315
20195,200000,2,2,2,36,0,0,0,0,0,0,10890,11902,12907,15369,15863,16059,1500,1500,3000,750,600,1490,0,9390,10402,9907,14619,15263,14569
23165,110000,2,2,1,36,-1,-1,-1,-1,-1,-1,2002,1056,4680,880,880,880,1056,4756,880,880,880,880,1,946,-3700,3800,0,0,0
15111,20000,1,2,1,50,1,2,2,2,0,0,18206,18217,19930,780,780,0,1000,3000,0,0,0,0,0,17206,15217,19930,780,780,0
12026,180000,2,3,1,35,0,0,0,0,0,0,133733,92955,90159,68789,26614,27528,3514,3569,3204,1000,1310,4459,0,130219,89386,86955,67789,25304,23069
16199,80000,2,2,1,38,0,0,0,0,0,0,29249,28795,27006,23705,18275,18104,1800,1550,1244,751,612,667,0,27449,27245,25762,22954,17663,17437
14596,50000,1,2,1,28,0,0,2,0,0,0,96393,100459,96051,18051,18767,19462,5800,300,18000,1000,1000,1000,0,90593,100159,78051,17051,17767,18462
16611,360000,1,1,2,30,2,-1,-1,2,-1,-1,2024,428,5306,3603,604,14850,428,5306,0,604,14850,2403,0,1596,-4878,5306,2999,-14246,12447
27641,20000,2,1,2,24,0,0,0,0,0,0,14273,13327,11789,11200,13244,13539,1183,2000,1200,2244,506,561,0,13090,11327,10589,8956,12738,12978
11081,360000,1,1,2,31,-1,-1,-1,-2,-1,-1,509,1350,0,0,1713,4819,1363,0,0,1713,4819,6439,1,-854,1350,0,-1713,-3106,-1620
5933,130000,2,1,2,29,0,0,3,3,2,0,106271,119728,121140,117767,115640,116062,15107,5000,0,0,4200,5000,0,91164,114728,121140,117767,111440,111062
15284,290000,2,1,1,34,-1,-1,-1,-1,-1,-1,3412,1573,11859,2483,1170,20328,1573,11886,2485,1170,20328,375,0,1839,-10313,9374,1313,-19158,19953
3045,430000,1,1,1,48,-2,-2,-2,-2,-2,-2,4469,52213,46935,0,46987,882,52226,46935,0,46987,882,0,0,-47757,5278,46935,-46987,46105,882
4653,210000,1,1,2,30,-1,-1,-1,-1,0,0,4830,0,1000,15385,20302,25112,0,1000,15385,5302,5112,4213,0,4830,-1000,-14385,10083,15190,20899
7156,80000,2,2,2,24,0,0,0,-2,-2,-2,9591,1726,0,0,0,0,1000,0,0,0,0,0,0,8591,1726,0,0,0,0
9052,70000,2,2,2,25,0,0,0,0,0,0,63745,55670,47413,44590,45890,47126,2294,2100,1600,2000,2000,1750,1,61451,53570,45813,42590,43890,45376
29886,50000,1,3,1,39,0,0,0,0,0,0,43127,44413,45697,46873,47188,48532,2000,2000,2000,2000,2000,2000,1,41127,42413,43697,44873,45188,46532
7579,70000,1,2,1,38,0,0,0,0,0,0,52121,53235,52015,38985,36097,36995,1965,1995,1336,1430,1500,1292,0,50156,51240,50679,37555,34597,35703
21871,170000,2,2,2,24,-1,-1,-1,-1,0,-1,1471,6040,1471,3398,1929,11966,6040,1471,3398,2,11966,10051,0,-4569,4569,-1927,3396,-10037,1915
21347,440000,1,1,1,64,0,0,0,0,0,0,427038,431540,413605,355274,361170,338732,20000,18000,18003,15000,13000,17000,0,407038,413540,395602,340274,348170,321732
10233,50000,1,2,2,25,1,2,0,0,0,0,21679,18566,19918,19584,18508,20047,0,2000,1500,1000,2000,676,1,21679,16566,18418,18584,16508,19371
26189,140000,2,2,1,36,-1,-1,-1,2,-1,2,430,303,8934,580,9071,6317,303,9061,0,9071,0,656,1,127,-8758,8934,-8491,9071,5661
22543,130000,2,2,2,40,2,0,0,2,0,0,8539,9559,12394,11883,9826,10167,1165,3000,0,500,500,2700,1,7374,6559,12394,11383,9326,7467
6530,20000,2,2,2,23,0,0,0,0,0,0,16740,17451,18141,18239,18302,18337,1600,1600,1000,663,654,651,0,15140,15851,17141,17576,17648,17686
18097,250000,1,1,2,41,-1,3,2,2,2,-2,173,173,1573,1400,0,0,0,1400,0,0,0,0,1,173,-1227,1573,1400,0,0
21574,30000,2,2,1,22,2,2,2,0,0,0,30525,28574,14220,14188,7058,7976,1725,0,1230,1000,1000,0,1,28800,28574,12990,13188,6058,7976
20765,20000,1,2,1,46,0,0,0,0,0,0,17483,18552,19442,14678,16791,10361,1363,1256,1178,311,2264,0,1,16120,17296,18264,14367,14527,10361
2842,330000,1,1,2,47,0,0,0,0,0,0,240063,242040,160008,160084,159453,159354,9500,5591,5500,6000,6000,6000,0,230563,236449,154508,154084,153453,153354
23480,100000,2,2,2,31,0,0,0,0,0,0,91344,92309,94421,97486,97604,97241,3309,4421,5486,3400,3541,3894,1,88035,87888,88935,94086,94063,93347
13388,280000,1,3,1,37,0,0,0,0,0,0,271276,275970,280276,188923,192333,195774,16991,10447,6006,6006,6147,5001,1,254285,265523,274270,182917,186186,190773
24494,170000,1,2,2,32,1,-2,-1,2,2,-2,-1000,-1000,1000,1000,0,0,0,2000,0,0,0,0,0,-1000,-3000,1000,1000,0,0
9112,480000,1,2,1,39,0,0,0,0,0,0,428927,436425,300134,315067,321825,328781,15000,30000,20000,12000,12500,12200,0,413927,406425,280134,303067,309325,316581
14231,70000,2,3,1,47,0,0,0,0,0,0,70798,69923,66375,63639,64973,66391,2500,2350,2300,2360,2500,2300,1,68298,67573,64075,61279,62473,64091
7025,200000,2,2,2,25,0,0,0,0,0,0,22371,24569,28630,29962,30733,39192,2569,4500,1800,2000,9000,5000,0,19802,20069,26830,27962,21733,34192
19617,270000,2,1,2,30,2,2,2,0,0,0,172933,184761,164009,161843,151862,0,19028,0,3451,5004,0,0,1,153905,184761,160558,156839,151862,0
22455,200000,2,3,1,31,0,0,0,0,0,0,202139,202431,201911,201971,201351,201933,7000,7000,7000,7000,7000,7000,0,195139,195431,194911,194971,194351,194933
27506,160000,1,2,2,59,0,0,0,0,0,0,86249,85764,83764,75088,69753,66574,5000,4214,4014,2500,3000,3000,0,81249,81550,79750,72588,66753,63574
22691,140000,2,3,1,38,2,2,2,0,0,2,119715,122283,118913,120435,139795,142950,6000,0,5000,21500,5500,0,0,113715,122283,113913,98935,134295,142950
7115,220000,1,1,1,35,0,0,0,0,0,0,21960,21860,25463,28036,34552,43827,2000,4000,3000,7000,11000,3000,0,19960,17860,22463,21036,23552,40827
9441,120000,2,2,1,37,-1,2,0,0,0,0,200,200,42200,42000,42000,0,0,42000,200,0,0,0,0,200,-41800,42000,42000,42000,0
9806,180000,2,2,1,35,0,0,0,0,0,0,8694,7607,6801,6759,6918,9777,1500,2000,1000,3000,4000,2000,0,7194,5607,5801,3759,2918,7777
29968,50000,1,2,1,32,0,0,0,-1,2,0,50564,49710,0,50551,40590,39384,2686,0,50551,0,1600,1500,0,47878,49710,-50551,50551,38990,37884
10506,50000,1,2,2,25,0,0,0,0,0,0,24724,25895,23627,24827,25521,26523,2000,2000,2000,1500,2000,2000,0,22724,23895,21627,23327,23521,24523
29635,210000,1,1,2,31,0,0,0,0,0,0,36042,37141,38179,39243,39740,40574,2000,1936,2000,1450,1472,3500,0,34042,35205,36179,37793,38268,37074
1746,50000,2,1,2,22,0,0,0,0,0,0,49459,49281,50071,10104,9208,10075,2300,2000,1000,500,1000,500,0,47159,47281,49071,9604,8208,9575
19146,100000,2,1,1,40,2,2,2,2,2,2,63422,64785,63179,67467,65784,69309,3000,0,5346,0,4600,3000,1,60422,64785,57833,67467,61184,66309
5827,10000,2,2,2,22,0,0,0,0,0,0,2274,3297,4730,5649,7304,8252,1067,1500,1000,1751,1073,2041,1,1207,1797,3730,3898,6231,6211
131,30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,-1645,2137,3481,-13798,7833,2882
26980,390000,1,1,1,47,-1,-1,-1,-1,-1,-1,5768,8843,18982,11700,0,2978,8875,19051,11754,0,2978,0,0,-3107,-10208,7228,11700,-2978,2978
28979,200000,2,2,1,48,-2,-1,2,2,-1,-1,-1123,2711,3030,1695,10569,9777,4165,1700,5,10624,9816,9208,1,-5288,1011,3025,-8929,753,569
27242,30000,1,2,1,42,2,0,0,0,0,0,29492,29329,30720,29204,28219,28501,1488,1879,1624,900,900,900,0,28004,27450,29096,28304,27319,27601
26825,100000,1,1,2,27,0,0,0,0,0,0,100751,99777,99479,94028,14578,33254,3592,4252,2620,408,26130,653,0,97159,95525,96859,93620,-11552,32601
6118,80000,1,1,2,26,1,1,-2,-2,-2,-2,74384,0,0,0,0,0,5000,0,0,0,0,0,0,69384,0,0,0,0,0
21962,150000,2,2,2,27,-1,-1,-1,-1,0,0,1518,1798,5699,4644,70337,67902,1798,5699,4644,70331,3000,3000,0,-280,-3901,1055,-65687,67337,64902
13834,20000,2,2,2,43,0,0,0,0,0,0,20212,20749,19930,15961,20107,19275,1415,1400,421,6000,3000,13000,0,18797,19349,19509,9961,17107,6275
9643,200000,2,3,2,51,0,0,0,0,0,0,196875,180428,131111,112995,107300,101918,7657,4814,3921,4000,4365,11000,0,189218,175614,127190,108995,102935,90918
11965,160000,2,2,1,42,0,0,0,0,0,0,165686,169969,170142,119529,122059,111378,8450,5289,4022,4195,3986,3958,1,157236,164680,166120,115334,118073,107420
25828,110000,2,2,1,31,0,0,0,0,0,0,109814,110215,40084,41101,41834,42874,4665,1670,1977,2000,2000,2000,0,105149,108545,38107,39101,39834,40874
13283,110000,2,1,2,25,1,2,2,0,0,0,60491,61874,56386,44181,35538,25417,3000,31,3000,1500,2000,1000,0,57491,61843,53386,42681,33538,24417
17457,120000,2,3,1,36,0,0,0,0,0,2,91914,94638,96290,97913,102959,104872,4260,4371,4425,7900,4000,0,0,87654,90267,91865,90013,98959,104872
9797,20000,1,3,2,40,0,0,0,0,0,0,17180,17715,18841,18989,11583,11859,1500,1500,1000,1000,1000,1000,0,15680,16215,17841,17989,10583,10859
18751,310000,2,2,2,26,0,0,0,0,0,0,11566,9532,10687,12754,16105,18823,3010,5002,4008,5000,5000,912,0,8556,4530,6679,7754,11105,17911
6906,50000,1,2,2,25,3,2,0,0,0,0,50516,22781,25064,12927,18691,19291,9,1210,1000,6000,1060,780,1,50507,21571,24064,6927,17631,18511
12787,340000,2,1,1,38,-1,-1,0,0,0,-1,15065,41951,86114,82049,57667,80767,41951,50000,30000,5000,80767,10000,0,-26886,-8049,56114,77049,-23100,70767
9729,280000,2,3,2,46,-2,-2,-2,-2,-2,-2,1401,5201,3615,1963,2086,1297,5201,3615,1963,2086,1297,1154,0,-3800,1586,1652,-123,789,143
23669,230000,2,2,1,39,0,0,-2,-2,-2,-2,24510,0,0,0,0,0,0,0,0,0,0,0,0,24510,0,0,0,0,0
27159,20000,1,2,1,43,0,0,0,0,0,0,12721,14102,14870,16116,16436,16781,1600,1300,1500,588,610,611,1,11121,12802,13370,15528,15826,16170
3354,100000,1,1,1,33,0,0,2,2,2,2,38219,42604,44607,45576,46495,47182,5000,3000,2000,1800,1600,2000,0,33219,39604,42607,43776,44895,45182
1359,390000,1,1,1,41,0,0,0,0,0,0,495559,248821,216051,208373,199727,186332,10218,8035,7035,6056,8053,5603,0,485341,240786,209016,202317,191674,180729
11681,80000,1,3,1,43,0,0,-1,-1,-1,-1,231550,223337,206390,0,1257,33592,5067,12290,0,1257,35238,1145,0,226483,211047,206390,-1257,-33981,32447
2912,500000,1,1,1,49,-1,-1,-1,-1,-1,-1,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,0,0,0,0,0,0,0
10428,100000,2,2,1,49,-2,-2,-2,-2,-2,-2,1261,1261,1261,390,390,390,1261,1261,390,390,390,0,0,0,0,871,0,0,390
3167,120000,2,1,2,31,1,-1,-1,0,-1,-1,0,1730,2457,2192,2655,0,1730,2459,0,2655,0,0,1,-1730,-729,2457,-463,2655,0
14724,260000,1,3,1,49,-2,-2,-2,-1,-1,-2,8654,15260,6790,10070,585,435,15328,6914,10098,585,435,427,0,-6674,8346,-3308,9485,150,8
6863,180000,2,2,1,36,0,0,0,0,0,0,111190,113912,116231,117803,120350,124190,6000,5700,5000,4600,6000,3500,0,105190,108212,111231,113203,114350,120690
15045,390000,1,1,1,35,0,0,0,0,0,0,24297,28804,43996,47532,49414,51380,5000,20000,5006,5006,5008,3004,0,19297,8804,38990,42526,44406,48376
5423,80000,1,2,2,25,0,0,0,0,0,0,31780,33261,34703,36125,38374,39382,2000,2000,2000,3000,1800,2000,1,29780,31261,32703,33125,36574,37382
8346,30000,2,1,1,35,2,0,0,0,0,0,27703,28743,27048,26592,23874,23293,1500,1356,900,1000,1100,664,1,26203,27387,26148,25592,22774,22629
14550,200000,2,1,2,31,-1,-1,-1,-1,-1,-1,4138,790,1230,390,390,390,790,1230,390,390,390,390,1,3348,-440,840,0,0,0
6375,500000,1,1,2,45,1,-2,-2,-2,-1,2,0,0,0,0,1899,1749,0,0,0,1899,0,70200,0,0,0,0,-1899,1899,-68451
2160,220000,1,1,1,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,210000,2,1,1,34,0,0,0,0,0,0,8011,5832,7906,5111,2069,0,1126,2400,200,205,0,0,0,6885,3432,7706,4906,2069,0
12633,340000,2,2,2,27,-1,-1,-1,-1,-1,-1,14745,9318,4794,7819,332,16516,9318,5343,7819,332,16516,5000,0,5427,3975,-3025,7487,-16184,11516
20866,20000,1,2,2,40,-1,-1,0,0,0,0,1261,11839,9610,7004,10614,10433,11839,1266,1000,5000,209,0,0,-10578,10573,8610,2004,10405,10433
4475,120000,1,3,1,32,2,2,2,2,2,2,67502,68842,69825,70891,72213,73786,3000,2700,2800,2600,2900,0,0,64502,66142,67025,68291,69313,73786
27688,60000,2,2,1,24,0,0,0,0,0,2,23851,24404,21849,18474,15488,11348,1700,2000,1200,1000,0,3500,1,22151,22404,20649,17474,15488,7848
11795,10000,1,2,2,42,1,2,0,0,0,0,9980,9178,7912,4838,10096,10112,1000,1517,194,6700,1000,1500,1,8980,7661,7718,-1862,9096,8612
22278,70000,2,3,1,29,0,0,0,0,0,0,22438,24055,25359,26434,26993,28551,2000,2000,1500,1000,2000,1500,0,20438,22055,23859,25434,24993,27051
9458,190000,1,2,1,37,2,-1,0,0,-1,2,2461,8040,9640,0,5100,2350,8040,2000,0,5100,0,2792,1,-5579,6040,9640,-5100,5100,-442
20111,220000,2,1,2,36,-2,-2,-2,-1,2,0,637,0,0,300,300,728,0,0,365,0,578,198,1,637,0,-365,300,-278,530
28765,260000,2,2,2,37,-1,-1,-1,-1,-1,-1,188,188,189,192,188,0,188,189,192,188,0,526,0,0,-1,-3,4,188,-526
15257,400000,2,2,2,38,-2,-2,-2,-2,-1,0,0,0,0,0,45374,46306,0,0,0,45374,1113,1129,0,0,0,0,-45374,44261,45177
1645,50000,1,3,1,72,2,0,0,0,2,2,35417,36453,37166,39710,40519,41324,1908,1621,3165,1600,1620,0,1,33509,34832,34001,38110,38899,41324
1623,40000,2,1,2,26,0,0,0,0,0,0,12308,13604,14873,15624,15972,16308,1500,1500,1000,600,600,1700,0,10808,12104,13873,15024,15372,14608
26218,200000,2,1,1,34,-1,2,-1,0,0,0,860,430,3130,7585,11056,97451,0,3130,5000,4000,90000,15000,0,860,-2700,-1870,3585,-78944,82451
4543,100000,2,2,2,29,2,2,2,2,2,2,80234,80369,83130,83961,85574,84039,2000,5001,3100,3100,0,6410,0,78234,75368,80030,80861,85574,77629
7803,50000,2,2,2,31,2,2,2,2,2,2,30619,31634,32317,32787,33416,34116,1800,1500,1300,1300,1400,1500,1,28819,30134,31017,31487,32016,32616
4184,480000,2,2,1,45,-1,-1,-1,-1,-1,-1,1223,22308,6070,5924,547,1308,22313,6083,5924,547,1308,1480,1,-21090,16225,146,5377,-761,-172
15790,390000,2,1,2,25,0,0,0,0,0,0,21382,19133,19327,26992,33483,37465,4000,5000,11417,10000,10000,5000,0,17382,14133,7910,16992,23483,32465
3556,100000,1,1,1,35,0,0,0,0,0,0,45124,46168,47160,98775,49513,53433,1730,1722,3214,2119,5064,0,0,43394,44446,43946,96656,44449,53433
29293,30000,1,2,2,25,2,3,2,2,0,0,21403,20766,21637,22473,23312,23419,0,1500,1500,1500,1500,1500,1,21403,19266,20137,20973,21812,21919
2685,60000,1,1,1,42,2,0,0,0,0,2,39986,41036,42449,43243,48537,47606,2000,2100,1800,6000,0,2000,1,37986,38936,40649,37243,48537,45606
9594,20000,2,1,2,26,2,2,2,2,2,2,300,300,300,300,300,300,0,0,0,0,0,0,1,300,300,300,300,300,300
25993,360000,2,2,1,38,-2,-1,-1,-1,-1,-1,0,212,3748,-2,666,919,212,3759,0,668,921,0,0,-212,-3547,3748,-670,-255,919
13896,20000,1,2,1,50,1,2,0,0,2,0,1065,675,1285,1895,1340,950,0,1000,1000,0,0,450,1,1065,-325,285,1895,1340,500
14888,280000,2,1,1,38,-1,-1,2,0,0,-1,5165,8559,6455,544,0,4694,6455,11,5,0,4694,5292,1,-1290,8548,6450,544,-4694,-598
28712,80000,2,1,2,44,0,0,2,2,3,2,41630,48893,47831,57000,55489,57450,8000,0,10000,0,3000,2500,1,33630,48893,37831,57000,52489,54950
9980,30000,1,1,1,38,8,7,6,5,4,3,35031,34552,33756,32960,31881,31085,0,0,0,0,0,0,1,35031,34552,33756,32960,31881,31085
7049,350000,2,1,2,44,3,2,2,2,2,2,314607,322032,327193,333278,340791,348006,14000,12000,13000,13000,13000,12200,1,300607,310032,314193,320278,327791,335806
9219,500000,2,2,1,47,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,1,0,0,0,0,0,0
16004,230000,2,2,1,37,0,0,0,0,0,0,126251,128542,122493,124743,127507,121400,4500,4600,4389,4697,4800,4000,0,121751,123942,118104,120046,122707,117400
8164,50000,1,2,1,49,2,0,0,0,0,0,47585,47582,21391,21867,19774,20486,2500,1300,2000,700,1000,2600,1,45085,46282,19391,21167,18774,17886
19251,400000,2,2,2,30,-2,-2,-2,-2,-2,-2,-38,9465,4991,466,-1381,3122,10446,5002,504,499,5056,2152,1,-10484,4463,4487,-33,-6437,970
2443,240000,1,3,1,55,0,0,0,0,0,0,25631,27047,26654,28065,29503,32042,2500,2000,2000,2000,3000,2000,0,23131,25047,24654,26065,26503,30042
26524,150000,2,2,2,53,0,-1,-1,-1,-1,-1,11467,11052,10252,20618,10457,9624,11053,10253,11000,11500,10000,24000,0,414,799,-748,9118,457,-14376
29676,320000,1,3,1,36,-2,-2,-2,-2,-2,-2,5360,726,6992,3741,10138,15745,726,6992,3755,10138,15745,16740,0,4634,-6266,3237,-6397,-5607,-995
15899,110000,2,2,1,25,-1,4,3,2,3,2,96343,93959,91624,96190,95233,97760,0,0,7000,1500,4200,3500,1,96343,93959,84624,94690,91033,94260
18698,320000,2,1,2,28,-2,-2,-2,-2,-2,-2,4392,11684,1127,1943,13312,-5,11700,1135,1952,13375,5,0,0,-7308,10549,-825,-11432,13307,-5
17998,360000,1,1,2,32,-2,-2,-2,-2,-2,-2,8971,2284,21669,-3,15866,-46,2303,21785,0,15869,0,0,0,6668,-19501,21669,-15872,15866,-46
4439,210000,2,3,2,56,0,-1,-1,-1,-1,0,27316,15316,15316,15623,11090,15316,15316,15316,15623,11090,10000,76826,0,12000,0,-307,4533,1090,-61510
14203,230000,2,1,2,34,-1,0,0,0,-1,0,18482,22938,3569,2845,1935,6781,5000,1000,0,2000,5000,1000,0,13482,21938,3569,845,-3065,5781
17215,60000,2,3,2,26,0,0,0,0,0,0,27402,26455,28017,25011,28143,24712,1500,4022,1500,3500,1000,1000,0,25902,22433,26517,21511,27143,23712
29335,100000,1,1,2,27,0,0,0,0,0,0,9228,10240,11372,12092,12429,22315,1171,1303,1023,360,10000,442,0,8057,8937,10349,11732,2429,21873
21705,170000,2,5,2,24,-2,-2,-1,-1,0,0,85663,-37,1740,97961,66257,12106,0,1777,114593,5823,439,497,0,85663,-1814,-112853,92138,65818,11609
24709,100000,1,1,1,42,2,0,0,0,0,0,95926,98437,98480,63372,39138,39857,5000,3100,2000,1600,1500,2000,0,90926,95337,96480,61772,37638,37857
929,180000,2,1,2,36,-2,-2,-2,-2,-2,-2,10737,21197,11936,40420,9210,17795,21197,11936,40420,9210,17795,6915,0,-10460,9261,-28484,31210,-8585,10880
792,70000,1,1,2,27,1,-1,-1,-1,-2,-1,-54,273,19,-254,-527,1096,600,19,0,0,1896,0,0,-654,254,19,-254,-2423,1096
13302,110000,1,1,2,26,0,0,0,0,0,0,64767,67724,49104,51202,50289,50528,6000,2000,3000,2000,2000,3000,0,58767,65724,46104,49202,48289,47528
14447,80000,1,1,2,39,2,0,0,2,2,0,62281,63774,68204,69484,68247,71110,2500,5500,3000,0,4000,2500,1,59781,58274,65204,69484,64247,68610
27821,50000,2,1,2,26,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,0,-18,-18,-18,-18,-18,-18
14406,100000,2,1,2,26,0,0,0,-1,-1,2,24459,26726,25669,881,57540,55038,3000,1016,2007,57500,2000,0,0,21459,25710,23662,-56619,55540,55038
29774,260000,1,1,2,34,0,0,0,0,0,-2,251267,254332,257628,161545,0,0,12021,11710,7503,0,0,0,0,239246,242622,250125,161545,0,0
4123,130000,2,1,2,25,-1,-1,-1,-1,-1,-1,1088,1521,6042,1085,947,495,1521,6044,1619,947,495,0,0,-433,-4523,4423,138,452,495
9479,400000,2,1,1,35,-2,-2,-2,-2,-2,-1,10043,17883,9322,15693,5588,10161,18057,9368,15771,5616,10173,10077,0,-8014,8515,-6449,10077,-4585,84
19422,210000,2,2,1,35,-1,-1,-1,-1,0,-1,188,971,2871,5087,1943,3392,971,2871,5087,0,3392,4000,1,-783,-1900,-2216,5087,-1449,-608
21195,200000,1,2,2,36,0,0,0,0,-2,-2,193097,199873,205150,0,0,0,10000,10000,0,0,0,0,0,183097,189873,205150,0,0,0
6326,50000,1,3,1,51,-1,-1,0,0,0,0,636,2228,3287,4843,6379,6878,4600,1500,2000,2000,1000,3000,0,-3964,728,1287,2843,5379,3878
29226,50000,1,1,2,23,-1,-1,-1,-1,-1,-1,980,3413,1068,1386,2800,3696,3500,11000,2000,2000,6396,3000,0,-2520,-7587,-932,-614,-3596,696
7935,180000,2,2,2,28,1,2,-1,-1,-1,0,7445,1706,1600,0,22357,21541,0,1600,0,22357,1500,785,1,7445,106,1600,-22357,20857,20756
3240,240000,2,2,1,44,-2,-1,-1,2,2,3,16925,1411,1696,1437,2714,2202,1411,1200,0,1479,0,0,0,15514,211,1696,-42,2714,2202
18961,200000,2,1,2,29,-2,-2,-2,-2,-2,-1,-792,-792,-792,-792,-792,69708,0,792,0,0,70500,1688,1,-792,-1584,-792,-792,-71292,68020
23012,60000,2,2,1,45,0,0,-1,0,0,0,57966,3751,72334,73396,12271,24278,1900,72334,4000,2000,14000,2000,0,56066,-68583,68334,71396,-1729,22278
